CountryCode,Year,T0-4,T5-9,T10-14,T15-19,T20-24,T25-29,T30-34,T35-39,T40-44,T45-49,T50-54,T55-59,T60-64,T65-69,T70-74,T75+,TTotal,M0-4,M5-9,M10-14,M15-19,M20-24,M25-29,M30-34,M35-39,M40-44,M45-49,M50-54,M55-59,M60-64,M65-69,M70-74,M75+,MTotal,F0-4,F5-9,F10-14,F15-19,F20-24,F25-29,F30-34,F35-39,F40-44,F45-49,F50-54,F55-59,F60-64,F65-69,F70-74,F75+,FTotal
ITA,2017,1.690051998,3.682266745,6.268770268,10.14633411,13.46252949,19.42106239,22.32756122,21.27425415,17.09545322,13.89531092,10.63826101,8.132903563,5.671397506,3.427206508,2.63127616,1.83876248,9.951938935,1.695587538,3.738471685,6.415299997,10.55387412,13.84310591,18.37600275,20.82722826,19.8220213,15.55903915,12.4815337,9.182158254,6.374954262,4.042322973,2.313332263,1.861401239,1.451205686,9.30514699,1.6841935,3.622663306,6.114013371,9.717139861,13.06254834,20.51094158,23.87566343,22.7576707,18.65092115,15.30319595,12.06039522,9.818571021,7.192320268,4.436088259,3.297894796,2.0982202,10.5668122
ITA,2015,1.591896257,3.538107458,6.214579252,10.00660573,13.08947235,18.82162682,21.07192818,19.50318607,15.90752444,13.58343387,10.67663458,8.426850703,5.653199284,3.368638788,2.736992709,1.856662312,9.756158102,1.603003646,3.610087334,6.393675068,10.27880722,13.12321082,17.6208252,19.71007538,18.19348612,14.55767335,12.32377514,9.166153243,6.559110154,4.005091014,2.284770582,1.992681154,1.494133654,9.107892351,1.580093328,3.461797006,6.025462136,9.719372262,13.05398218,20.0701835,22.47321058,20.8371564,17.26936541,14.83020347,12.14763065,10.21317664,7.188340725,4.351270915,3.374506082,2.0933286,10.37086995
ITA,2010,3.266136087,5.763108943,8.742743994,12.69494988,16.25394345,19.9886179,19.6215494,16.42866788,14.09347986,11.17828422,8.904909859,6.162162361,3.696830329,3.065183838,2.387613811,1.893670172,9.690133437,3.344673955,5.9202296,9.02994449,12.70020703,15.50606686,18.70200895,18.48185867,15.38626017,13.22836811,10.00891373,7.275672454,4.59142972,2.592600878,2.278236169,1.900561195,1.643913644,9.180467177,3.18285449,5.5971432,8.439523246,12.68939448,17.03701489,21.31701804,20.78481007,17.48369768,14.95375339,12.32515948,10.47932164,7.649433993,4.725789886,3.769449844,2.799773317,2.049114427,10.17165829
ITA,2005,1.890821489,4.334983541,6.039791905,7.552864188,9.079184416,11.9109435,12.56159242,11.69327772,9.940567527,8.098537921,5.709140189,3.678417619,3.177521958,2.598575262,2.362996041,1.919293729,6.724854644,1.96594949,4.505855762,6.231187509,7.462817002,8.368719964,10.64324353,11.50283769,11.1837466,9.573930799,7.557769062,4.957130019,2.866542987,2.344940246,1.963724527,1.886786609,1.654090733,6.36197276,1.811334999,4.154340699,5.837233328,7.648023823,9.825323697,13.22387403,13.64618361,12.20622907,10.30574355,8.632054562,6.438910328,4.457151865,3.952061365,3.16494516,2.755383033,2.076752131,7.068696566
ITA,2000,1.494385768,2.745003269,3.397453491,3.532906248,4.51107795,6.242106924,7.314087624,6.539580317,5.140005701,3.618324982,2.390633209,2.11217648,1.471905525,1.372820362,1.566035764,2.003804946,3.703180668,1.50836132,2.743068066,3.407525836,3.582377669,4.057730732,5.565059175,7.058692425,6.583380801,5.085532574,3.325172436,1.914241326,1.598898987,1.050189953,1.012824578,1.319381747,1.659350115,3.51354239,1.479574421,2.747049414,3.386826998,3.480906839,4.981076936,6.933216577,7.572494368,6.49564131,5.193820565,3.905233971,2.854352078,2.601597227,1.862614258,1.686958975,1.758556643,2.198409241,3.881902457
ITA,1995,1.512343214,2.385315301,3.058591099,3.517348537,4.069946775,4.983040959,5.143376793,4.77815146,3.577757004,2.478754504,2.40376885,1.760255375,1.399497083,1.259587027,1.988037041,2.53630325,3.100073385,1.49759035,2.364561281,3.033178574,3.460775346,3.925570945,4.69957593,4.885850786,4.561824493,3.28935852,2.125991683,1.954029598,1.408035229,1.069673242,1.006983322,1.75696643,2.306876287,2.911618962,1.527995766,2.407284591,3.085386013,3.576415011,4.218969267,5.272988803,5.403933023,4.993610451,3.862641449,2.826044607,2.840267923,2.095630884,1.700437284,1.472125706,2.157317132,2.663560422,3.277990059
ITA,1990,1.469578943,1.925906231,2.458702685,3.165413034,3.926516613,4.099271834,3.472820332,2.630419666,1.860872777,1.810569421,1.725613518,1.611485024,1.721916433,1.744411471,2.965907119,2.049312873,2.500075271,1.438209396,1.885473602,2.414112259,3.125654702,3.885185573,4.002184033,3.261803915,2.275818536,1.473237536,1.404933095,1.44080874,1.331438656,1.371976486,1.529808275,2.637601771,1.673091542,2.31212895,1.502833552,1.968629787,2.50550637,3.206870934,3.969242631,4.198472269,3.684904459,2.983469037,2.245630448,2.209005556,2.001912262,1.875326429,2.033157013,1.915142221,3.208215024,2.263805336,2.678041209
JAM,2000,0.806175373,0.838288434,0.759699738,0.542442285,0.601760374,0.747856891,0.987668751,1.211953153,1.288102839,1.135527284,1.326720788,1.159759737,1.187985655,1.22605978,1.572951121,1.758310638,0.939152324,0.832093086,0.845043612,0.775956834,0.565807594,0.627292204,0.76976647,1.03775094,1.224036856,1.314314027,1.138582215,1.401025343,1.165033949,1.169045176,1.244686278,1.510003775,1.53849899,0.9471532,0.779047862,0.831241046,0.74322355,0.519216484,0.57676072,0.726567083,0.940099518,1.200570192,1.261817278,1.132444444,1.250240431,1.15443038,1.205477876,1.209457411,1.632653061,1.93384125,0.931255134
JAM,1995,0.690445239,0.624285962,0.602286945,0.6086737,0.723652198,0.941871252,1.199527918,1.196139305,1.246440216,1.135434735,1.111920601,1.125463614,1.178161373,1.181819759,1.304700668,1.577342975,0.895114761,0.709973242,0.64458333,0.622241517,0.620275092,0.735958251,0.884356302,1.164310454,1.142687829,1.318093058,1.195179177,1.153303185,1.150187374,1.206020454,1.209449929,1.362683438,1.557476998,0.896071061,0.670111755,0.603546911,0.582122407,0.596971696,0.711484687,0.996716488,1.231966934,1.246652057,1.177461413,1.076398525,1.070704662,1.10142653,1.151244337,1.155002734,1.251887767,1.592173018,0.894179531
JAM,2005,0.882354083,0.67864439,0.705882353,0.712485551,0.651453192,0.752737673,0.887655608,1.005900188,1.135793562,1.233374656,0.970680472,1.244014857,1.053422635,1.062362896,1.148679109,1.275148767,0.885861449,0.914105954,0.685184425,0.711379301,0.718210563,0.677505603,0.780275591,0.935501822,1.038025063,1.214474846,1.349196799,1.050767612,1.251639581,1.011178997,1.064350779,1.168927636,1.106291623,0.902820366,0.849160769,0.671804274,0.700103127,0.706373037,0.625726595,0.726191965,0.842310679,0.976711445,1.063461497,1.132446425,0.891709247,1.236263736,1.094662219,1.060528457,1.131342884,1.41118363,0.869252858
JAM,1990,0.620048226,0.599978373,0.57805006,0.530572159,0.648930891,0.938594624,0.979858465,0.995099,0.981086565,1.029874394,1.09357808,1.196603757,1.227197872,1.33425184,1.904988947,2.117348557,0.844593898,0.632006924,0.611929165,0.589083824,0.535197464,0.65315467,0.872287187,0.924482339,0.935815935,1.020983645,1.073353536,1.135309208,1.229607986,1.276468437,1.408396357,2.010073687,2.061580446,0.834985569,0.607675019,0.587775123,0.566873475,0.525931337,0.644777304,1.00110921,1.032173433,1.051154134,0.942418245,0.987007066,1.053187277,1.165883751,1.182376244,1.268506172,1.813838617,2.159214347,0.853937192
JAM,2010,0.959374065,0.761018451,0.69130503,0.656928804,0.58174848,0.658984389,0.88590154,1.007063136,1.073180871,1.054626451,0.817548217,1.018027172,0.87474702,0.945206657,1.072200605,1.156215791,0.84044143,0.978032669,0.774674526,0.735683433,0.662577032,0.594883537,0.741224811,0.963439821,1.04273467,1.158856655,1.045801433,0.809674185,0.981816827,0.864559769,0.9638766,1.031380294,1.074555035,0.8595159,0.940093304,0.746742275,0.644789111,0.651020618,0.568076666,0.579297905,0.81521467,0.97375149,0.991966245,1.063475828,0.824804833,1.054972628,0.88499571,0.927300742,1.108778376,1.219336104,0.821622064
JAM,2017,1.033036132,0.82717231,0.666199765,0.612078451,0.682560759,0.739057642,0.774616616,0.871802649,0.947306098,0.980357687,0.934901528,0.801819651,0.77207443,0.77931717,0.778585199,0.901739532,0.807252122,1.039038148,0.845802331,0.711388138,0.615950184,0.700941453,0.804491351,0.817329206,0.927491103,1.031012097,0.968858938,0.879685348,0.808733133,0.782124923,0.776712144,0.732275262,0.821446412,0.823978111,1.026641444,0.80784875,0.619082945,0.608003537,0.663654869,0.671391272,0.733388573,0.822391154,0.869147973,0.991977003,0.991239619,0.795385382,0.762432854,0.781934614,0.82205168,0.964181381,0.790690756
JAM,2015,1.042155757,0.802305064,0.642032789,0.616495217,0.682978755,0.675856152,0.756301736,0.894989675,0.980188515,1.026401661,0.945784879,0.748628148,0.855325612,0.766123249,0.83010341,0.972567746,0.806668955,1.053704001,0.821681855,0.683466542,0.622065313,0.705055476,0.736348857,0.81732734,0.94575039,1.043715536,1.004584366,0.896520677,0.76372315,0.840415308,0.769731921,0.783586942,0.904595807,0.823346484,1.029984888,0.782272133,0.598656181,0.610670113,0.660453291,0.613441439,0.699960464,0.849408996,0.918224765,1.048866838,0.995211111,0.734834044,0.870446893,0.762581409,0.873521383,1.025026624,0.790156347
JOR,2005,49.26289958,42.06568125,34.25737064,30.47005519,34.84291279,36.26479942,36.41130866,39.49950696,44.71013881,51.08673428,56.45005798,59.48671468,53.52229051,47.86707294,46.28126133,53.66878267,40.69598928,48.59539748,40.89061405,33.58906216,29.54122574,33.9008653,35.39423305,35.6314225,39.05411008,45.78877415,53.77092993,57.28495396,60.9354113,54.23252547,44.32940318,46.58621557,58.07273017,40.14815177,49.96440945,43.30212061,34.96204114,31.45771009,35.85741064,37.21974222,37.28755276,40.00148223,43.56054554,48.34899329,55.57744187,58.03285125,52.80481892,51.73031918,45.96898091,49.7766051,41.27992948
JOR,2010,46.16103641,40.73798925,32.50482892,29.78893156,35.20963891,33.54465858,35.09245667,35.26055604,37.12612325,38.67875887,44.98927819,55.66859611,53.36817057,44.02879716,38.36305324,42.97238994,37.91193461,45.57755729,40.29727461,32.52093196,29.2435629,34.59738361,32.88529116,34.70438468,35.07744823,37.43161847,40.58087625,46.92296658,57.3109857,55.44990088,43.7191811,38.86193886,47.30558872,37.79253586,46.76840441,41.19278007,32.4882019,30.35304983,35.84803306,34.24090534,35.50922438,35.46135133,36.79104673,36.70411985,43.07651575,54.02229745,51.36393259,44.32388073,37.86161264,39.28638941,38.03623283
JOR,2000,42.68979385,38.18433273,30.66099482,26.46605951,33.05652508,32.49541431,35.04198673,40.90569802,50.85701605,54.60464748,51.74608569,52.25109873,50.5997438,49.45195117,48.93223629,52.21231181,37.77769722,42.37137974,36.61802459,29.45948716,25.59309657,32.24671341,31.91809598,34.43463195,41.22966333,52.26983414,55.49780799,52.73727899,52.38775996,48.61428171,46.3011965,50.19737148,57.20669865,37.16068346,43.02423251,39.83650599,31.93870113,27.40310452,33.94019389,33.14545062,35.74075202,40.54698131,49.35491578,53.64164065,50.72311292,52.11071812,52.82806954,52.80516935,47.67885898,47.86016167,38.44169371
JOR,2015,42.33055332,37.06777907,32.61817737,26.79901821,25.98211957,31.41190853,30.56792494,31.86635367,31.88967455,33.52400755,34.63953605,40.30040531,50.11663255,49.21755785,43.13213864,42.78425592,33.97667202,41.41828606,36.44454166,32.50916115,26.26448531,25.59028058,30.96532654,30.40722468,31.92440574,32.03294243,34.06389793,35.10108743,41.56963246,51.11125039,49.43539895,45.59852212,45.9544809,33.76824885,43.27993548,37.70703753,32.72940346,27.34450327,26.38137558,31.86946407,30.73489697,31.80484639,31.73534289,32.94131091,34.16711246,39.0584064,49.14084282,49.01528777,40.90704732,40.00817728,34.1907152
JOR,1995,36.54746487,33.88720439,26.42191229,24.84256823,28.16011554,28.92031986,32.71139743,41.04597198,48.85101644,46.69975042,43.1257873,46.39571738,48.43034539,47.94863934,45.72834271,45.68388619,33.61314823,36.30570869,32.87257701,25.67122266,24.1361966,27.03275008,27.42440316,31.33209313,40.19103119,48.17299166,47.26930055,43.57330178,44.69862814,47.17477004,46.92947844,48.98448197,48.21419676,32.8096582,36.8021089,34.96288564,27.2196024,25.60448281,29.4389097,30.71690683,34.35481055,42.02974958,49.6227758,46.08855588,42.656441,48.30504992,49.79732415,48.97907373,42.76739356,43.32572334,34.49426473
JOR,2017,41.61587838,37.58459397,33.23052832,28.24948363,25.26391787,27.63390602,29.51918312,30.06491172,30.62255192,31.44893368,33.22603039,37.15719254,45.70715928,50.79941483,47.7992052,46.47364629,33.32751344,40.64084592,36.88712827,33.12364454,27.71078626,24.9016001,27.30703157,29.47046979,30.25233918,30.90107888,31.93362736,33.34557531,38.22476407,46.96768783,50.82181661,51.13460183,50.44529796,33.14285354,42.6351883,38.30285522,33.33950603,28.79808358,25.63242648,27.96709932,29.56940904,29.86914566,30.32560555,30.92578331,33.10153219,36.10656695,44.48906787,50.77706824,44.85313716,43.05829506,33.51692889
JOR,1990,29.46175259,28.21371765,25.28185107,23.91435161,31.14770331,34.5329689,40.33051984,45.31227136,46.74975275,43.13052572,41.52197885,48.6546289,50.49212772,45.72278186,43.9863149,33.58453785,32.19555118,29.21448544,27.84963804,24.80499789,22.89400178,29.1555088,32.55459061,38.49535954,44.08154609,46.9605386,44.36001895,41.72807703,48.91377319,51.29828782,47.52643505,46.07473928,32.77582828,31.44119903,29.72493713,28.60438636,25.79864557,25.08314661,33.56406736,36.89490077,42.44511359,46.6769502,46.52811148,41.892588,41.30574448,48.38637943,49.68577884,43.99945941,42.00646359,34.46647781,33.02551845
JPN,2017,1.498702953,1.160473884,1.114634264,1.940199345,5.021139072,4.791128715,3.576553934,2.719076504,2.139855355,1.962920208,1.770532751,1.372574158,1.035419776,0.715239973,0.582642026,0.414764785,1.820987579,1.507386259,1.106605491,1.136899068,1.851161561,5.182251119,4.771508191,3.134519095,2.143559493,1.593341682,1.447317609,1.408285045,1.132600559,0.949425697,0.690768337,0.51918729,0.326359825,1.677120874,1.489572295,1.217332545,1.091174132,2.034069574,4.851722041,4.811837843,4.040158626,3.317265418,2.706999392,2.492385155,2.139249145,1.615034177,1.120325529,0.738279808,0.638363403,0.470892376,1.958299462
JPN,2015,1.413742506,1.107186415,1.06207682,1.835126429,4.773948664,4.417013379,3.288692279,2.477401073,1.971519041,2.025344785,1.742276914,1.310117199,0.925701006,0.667223006,0.607944239,0.419249661,1.7442389,1.42174125,1.055654725,1.083163203,1.750644096,4.926257182,4.398463342,2.883708433,1.954818614,1.467244786,1.496450964,1.382915674,1.081206475,0.849889756,0.646092345,0.544495752,0.333035858,1.605661432,1.40529935,1.161569076,1.03982875,1.924182787,4.613628506,4.436496508,3.712917043,3.019501407,2.495325792,2.566117574,2.109569852,1.541310005,1.000356502,0.687012598,0.663135188,0.473170427,1.87662723
JPN,2010,1.314299242,1.138924582,1.122780517,1.372316254,3.908092375,3.811757747,3.104807968,2.255292197,2.349688026,2.043570295,1.524813591,1.042698385,0.736850532,0.649500279,0.56649606,0.407096936,1.660147729,1.324629384,1.147601789,1.114646135,1.297116296,3.414326397,3.479526785,2.71737094,1.885192112,1.864814471,1.687549588,1.303831643,0.954572049,0.737658945,0.642515292,0.556684096,0.428694805,1.526511807,1.303396283,1.129766827,1.131361251,1.451584173,4.427712428,4.16042133,3.507537684,2.640692211,2.847402038,2.409873434,1.750597152,1.131269347,0.736067484,0.655896943,0.57495135,0.394113064,1.788099686
JPN,2005,1.169321549,1.095304536,0.954633336,1.313462914,3.191799356,3.307415935,2.595021698,2.640089887,2.310772997,1.711186808,1.201689388,0.871450367,0.762250743,0.651914282,0.51976593,0.488297391,1.56847623,1.14770202,1.069601343,0.92804688,1.234850501,2.761797383,2.969632463,2.265296699,2.227154471,1.999725193,1.508906855,1.143051268,0.895572269,0.781803841,0.660417058,0.531586735,0.592486329,1.470085564,1.192139939,1.122423146,0.982670335,1.396295905,3.643786994,3.659244468,2.939277804,3.065547313,2.632502962,1.919545291,1.261450621,0.847525967,0.743681709,0.64417346,0.509945736,0.428278962,1.663026017
JPN,2000,1.182397545,0.999044552,0.967551063,1.159241109,2.093653669,2.328871592,2.703538461,2.41925036,1.753865292,1.217789064,0.856135595,0.755373948,0.633672668,0.486239553,0.444835854,0.473658,1.322445679,1.173650039,0.987730108,0.952955747,1.130559691,1.884774868,2.068275411,2.366173206,2.21745634,1.610019932,1.168099815,0.873735929,0.766045257,0.629774103,0.479312685,0.466546455,0.594755775,1.272525143,1.191628198,1.010978095,0.982938975,1.189433585,2.311595701,2.601465738,3.051953152,2.62869948,1.902862998,1.268908558,0.838400048,0.744979151,0.637361912,0.492368925,0.427365867,0.407670312,1.370616683
JPN,1995,0.981194252,0.901636403,0.859322402,0.994347631,1.529187319,2.175354986,2.208803577,1.871760246,1.225160339,0.835079207,0.789584143,0.657066257,0.501073797,0.418463636,0.387039687,0.397834729,1.092852152,0.98328445,0.900918787,0.854614725,0.962887895,1.438502007,2.017821411,2.049844831,1.765306942,1.187280086,0.830951073,0.80467133,0.672325987,0.503819968,0.448513376,0.409240421,0.460940938,1.081251965,0.978988999,0.902393436,0.864281459,1.02743323,1.624230894,2.338353098,2.374166554,1.982385399,1.264343156,0.839279026,0.774644555,0.642227258,0.498529883,0.392539176,0.371526105,0.362177546,1.104093323
JPN,1990,0.72704186,0.791638132,0.754928258,0.819513564,1.486354602,1.792226177,1.482999603,1.090200133,0.79811778,0.71843043,0.628041649,0.499658572,0.40736818,0.360216907,0.367823711,0.366721033,0.863848656,0.731839319,0.794406674,0.754449558,0.799914548,1.443657259,1.754440951,1.482375225,1.107560611,0.825778114,0.750020249,0.6474835,0.520618102,0.439511688,0.402208433,0.483962892,0.513225012,0.893028781,0.721980633,0.788720879,0.755432289,0.840088945,1.530625675,1.83160565,1.483649434,1.072184805,0.76981682,0.6868421,0.608806022,0.479630913,0.378292253,0.32879742,0.287080241,0.27812516,0.835495743
KAZ,1990,5.107063582,6.914419224,9.776017322,13.14676029,15.09334587,15.45875138,19.60095699,28.91279201,41.94073636,54.95061039,31.81267746,50.18225143,41.50864847,57.11352278,53.79865244,45.21397507,21.88115808,4.588550496,6.148408852,8.688361595,11.84254609,14.2200208,14.72561079,18.22753528,27.34082073,42.33740996,59.4025732,33.62658398,50.46657243,48.84095299,68.19203743,52.63417625,52.10739315,20.75067196,5.64149138,7.712524891,10.90799747,14.54110769,15.99426256,16.19446396,20.97413045,30.44574225,41.56177915,50.87349071,30.1806332,49.93666931,36.3203197,51.54584155,54.31252636,42.79646937,22.94770464
KAZ,2010,3.693726393,8.641075899,10.79822147,11.22548954,16.80889487,24.2907086,24.8768235,23.66153357,23.16056355,20.65266888,23.81361845,29.52141031,40.43109958,53.39833181,39.59276018,56.93680678,20.33433673,3.655055015,8.587942769,10.70425234,11.01734479,16.72361897,24.46821318,25.26793865,25.11444854,25.86866445,22.68138432,26.59772402,32.16320654,44.45802655,63.8234886,39.83326661,62.4497726,20.49970803,3.734661053,8.697112156,10.89662211,11.43814074,16.89259732,24.11084668,24.48554005,22.24405304,20.63052516,18.80663234,21.41017027,27.43168362,37.46797408,46.64876413,39.44857372,54.55357654,20.17959589
KAZ,1995,4.929678526,6.044254279,8.256419226,10.84837065,13.38102936,16.84522673,17.87895279,22.45657192,28.91188853,37.84733353,54.12263661,31.83519536,56.74972248,40.22170877,42.16235405,49.07061956,20.23859623,4.566020682,5.603524349,7.595578149,10.3092188,12.97686487,16.55678982,17.40511259,22.07036793,30.40854847,41.96387878,60.2942495,33.39996991,57.11077402,36.08183141,33.21160781,48.4710417,19.22630421,5.310747683,6.498701457,8.948296207,11.40428742,13.80155754,17.13572405,18.34309871,22.83099209,27.50770578,34.05776053,48.8037943,30.50613035,56.45866336,42.92467156,46.2447394,49.27057375,21.19043612
KAZ,2015,3.184876845,6.61258784,10.84227856,15.10807666,19.20852275,22.06617563,27.61432716,26.61960618,24.47178791,24.05200306,20.26655102,23.79546716,27.23096354,44.06420423,48.14144688,47.95967706,19.98224415,3.215401732,6.70928699,10.95484864,14.58422867,18.45790227,22.61811662,28.27074445,28.88862298,27.4107987,25.85076311,22.15556896,24.93375996,30.2941928,56.9150967,58.60712784,54.69316812,20.45570071,3.152575734,6.510136709,10.72407052,15.65932669,19.96961512,21.52792148,26.95417869,24.39667328,21.66120537,22.41946666,18.61182382,22.86116692,25.02277857,35.42620738,42.38877562,44.81872164,19.53774121
KAZ,2017,3.263783232,6.059622287,9.674720918,16.0995926,21.85489888,22.70161477,26.04373705,28.11062234,25.60526185,24.93848351,21.59270874,21.91376084,25.06916885,34.66631362,50.81884144,47.65535907,19.96851438,3.293262035,6.138007707,9.747136438,15.50490263,20.81281382,23.17421554,26.88728508,30.35707085,28.62830957,26.62941218,23.64839319,22.81010699,27.64606453,45.11284643,60.946,55.19608141,20.43790446,3.232610175,5.976462519,9.59837441,16.72627494,22.92730455,22.23824503,25.21166931,25.89389881,22.71099305,23.38878321,19.80308488,21.17155478,23.18917233,27.74839374,45.13895901,44.23105627,19.52765332
KAZ,2005,4.418066697,8.793778849,8.428439311,9.967452962,17.67925252,20.38678472,20.92740142,21.69269441,21.35219189,23.34917791,28.89737476,39.15635741,55.88980191,38.01625047,57.69764316,37.8329819,19.96570849,4.244273848,8.462464218,8.092945282,9.732040599,17.21498747,20.31139497,20.89711787,22.43378778,23.37045206,26.20719685,32.92690392,42.99636085,61.55081164,39.28526286,48.40458651,39.39961974,19.67958194,4.600803851,9.140131746,8.778160363,10.20503749,18.15948275,20.4631955,20.95734774,20.98480928,19.48786246,20.80314581,25.53673696,36.13878971,51.83989759,37.16808984,63.25487882,37.22493739,20.23167735
KAZ,2000,4.541674703,6.520808333,6.583456353,8.803435391,12.27142115,15.25636554,18.13620657,19.9934074,23.68037158,29.4670664,40.64370426,58.98253621,35.76433801,55.66046165,29.54082098,48.47751221,19.06907604,4.1797861,6.004931486,6.096979139,8.277194731,12.03394324,15.09104039,17.75429144,19.97777011,25.27433601,33.82921058,45.86964216,65.77250793,37.69940295,48.69854366,20.3057775,48.14360494,18.24901007,4.924811128,7.061002948,7.086007283,9.35788212,12.51342948,15.42109313,18.50643076,20.00805052,22.22606979,25.69915854,36.23461688,53.80050505,34.32449473,60.41440078,34.7367875,48.58832207,19.82926899
KEN,2015,2.255587735,1.513226387,1.891174873,1.944037257,2.238410541,2.352365003,2.446277932,2.622063623,3.011598111,3.324391383,3.402838233,3.347842971,3.654173435,3.900924682,4.318836728,3.193067091,2.295603045,2.250202207,1.507279383,1.88028373,1.933591166,2.223826157,2.332164837,2.427068525,2.618071205,3.052429249,3.462368137,3.661557201,3.657426543,3.985407092,4.274959432,4.796652696,3.64952204,2.307123863,2.261086298,1.51927559,1.902203201,1.954568398,2.253015523,2.372440609,2.465247721,2.625987408,2.971842791,3.194683153,3.172915033,3.083362261,3.377897358,3.590187484,3.926522324,2.837932014,2.284218303
KEN,1995,1.478797,1.63415208,1.889426821,2.361322943,2.441769037,2.917573946,2.912216867,2.99168064,2.887145267,3.298540649,3.884528996,3.432932934,3.13568404,3.084574465,2.890393506,2.967803536,2.262614944,1.536387475,1.685299377,1.941125888,2.4404907,2.531837808,3.01173528,3.061147949,3.219521159,3.176262025,3.665947471,4.332424958,3.843297268,3.409708456,3.354603967,3.160916656,3.366943419,2.369965931,1.420295191,1.582460072,1.83729884,2.281942767,2.352394745,2.825318812,2.76866311,2.775075374,2.616299988,2.954327024,3.467987377,3.057409824,2.882356038,2.832229979,2.634304884,2.617641738,2.156492212
KEN,2010,1.589273828,1.976316375,1.984982157,2.085606033,2.139956373,2.264949081,2.483807396,2.895775273,3.104915151,3.216957646,3.143304524,3.469751461,3.7326057,3.923578827,2.790532283,2.503046444,2.241730575,1.572876154,1.952205466,1.957315629,2.057921549,2.111915894,2.228138716,2.438629888,2.864039127,3.154451671,3.393526839,3.396470484,3.765195842,3.982780126,4.216005746,3.065122414,2.793230335,2.23482292,1.606009413,2.00077413,2.012946798,2.113482272,2.167994241,2.301549372,2.528671248,2.927139419,3.057483226,3.056504699,2.922064374,3.217125586,3.518420577,3.675068841,2.563326078,2.270333645,2.248557181
KEN,2000,1.720713306,2.034415929,2.051820426,2.070650817,2.179942071,2.519663674,2.585162239,2.742910274,2.67514713,2.755309801,3.134504976,3.489164392,3.144947118,2.638875637,2.256160911,2.356494068,2.222983348,1.725129406,2.023776208,2.032839655,2.057400468,2.170193548,2.490531093,2.568207788,2.787245053,2.783197166,2.938736497,3.363598521,3.716173467,3.313282868,2.778459876,2.380406811,2.523348899,2.2318392,1.716223312,2.0451768,2.070969469,2.083985532,2.189674782,2.54848382,2.601660958,2.701005433,2.575530746,2.589115746,2.92724364,3.284479703,2.995655051,2.51460614,2.145311849,2.212647192,2.214246903
KEN,2017,2.223787484,1.576051834,1.502676729,1.731701817,2.050958149,2.299948794,2.356564385,2.474655436,2.748862545,3.124709176,3.289545884,3.266848566,3.348743086,3.618932892,4.113636298,3.461891029,2.170171016,2.218178107,1.569108495,1.492992898,1.722068512,2.036696277,2.279515205,2.338919224,2.473617947,2.784790966,3.235163187,3.511639385,3.56001806,3.658935265,3.992285055,4.584901512,3.967032211,2.181005515,2.229514787,1.583121508,1.512494634,1.74141701,2.06525042,2.320265597,2.373973866,2.475671507,2.713851498,3.019698821,3.089215625,3.015286751,3.090941032,3.312509792,3.729237326,3.070669655,2.159466545
KEN,2005,1.529196198,1.848814827,1.987406021,1.868539875,1.964160996,2.218490902,2.414890584,2.80033947,2.846678801,2.896458308,2.892430241,3.329114403,3.752393781,3.120665348,2.259332024,2.335662398,2.09966698,1.584174174,1.906455468,2.044470961,1.924843153,2.022834423,2.272082078,2.47220763,2.918958231,3.066037008,3.212096623,3.257255967,3.713922723,4.124441343,3.478464304,2.537841939,2.657891866,2.184914536,1.473261363,1.790466945,1.929796958,1.811850707,1.90539843,2.165046784,2.358000261,2.685529636,2.643620234,2.613941615,2.572823768,2.991055279,3.426284069,2.813800241,2.02145763,2.068061879,2.015495517
KEN,1990,0.396068098,0.56013702,0.878577345,1.64750346,1.638680011,2.013004772,2.012461629,2.001875143,2.070742073,2.520903279,2.292227784,2.036657564,2.180525909,2.295969798,2.305168997,2.402471,1.270342532,0.420897057,0.590430644,0.924039563,1.749353307,1.746712949,2.137284749,2.213457897,2.289435356,2.422191902,2.957631179,2.68737683,2.373233951,2.435502104,2.562816071,2.656841768,2.874032879,1.380794296,0.370855237,0.529535689,0.832891076,1.545838314,1.532002801,1.891913429,1.818120175,1.726784273,1.734397495,2.105221581,1.922099781,1.717089849,1.934226024,2.032951076,1.96830546,1.987756169,1.160868126
KGZ,1990,3.435068306,4.966493186,6.602844415,8.532920128,10.16806074,11.98019723,16.08694608,22.27911417,31.90978941,44.53387464,24.91610079,30.02045627,26.98726137,37.90672578,50.98003223,27.28854124,14.24876912,3.303674927,4.782804085,6.319756425,7.821446176,8.693621218,10.189371,13.55046045,18.37185472,26.78627127,36.02797946,20.64124966,24.9685086,23.56427901,40.22409506,61.92955393,33.55369299,12.14258737,3.570931118,5.154800027,6.892940365,9.261939219,11.72156565,13.72721758,18.55343679,26.23430705,36.82827297,53.05800085,28.83909642,34.43610219,29.69281167,36.5846919,45.88910134,24.64436883,16.27593245
